MAC-Adresse,Distanz (cm)
0x0001,200
0x0001,216
0x0001,207
0x0001,201
0x0001,190
0x0001,176
0x0001,201
0x0001,209
0x0001,213
0x0001,217
0x0001,204
0x0001,205
0x0001,195
0x0001,198
0x0001,189
0x0001,190
0x0001,189
0x0001,190
0x0001,194
0x0001,191
0x0001,193
0x0001,198
0x0001,198
0x0001,204
0x0001,199
0x0001,195
0x0001,198
0x0001,198
0x0001,201
0x0001,197
0x0001,200
0x0001,205
0x0001,203
0x0001,195
0x0001,198
0x0001,196
0x0001,193
0x0001,195
